"WT"	"dQ"	"HtoA"	"Null"	"WT_pH7"
"YKR040C"	0.277229918790728	-0.00186518590914009	0.688976072691952	0.563592168767977	0.838620951212154
"YKR041W"	-0.438240842836013	0.386014192386211	-0.00451008649382456	-0.972075845903052	1.35946949020552
"YKR042W"	-0.119930101143727	1.01713354757459	1.14596345970937	-0.851872921424462	0.899230753565877
"YKR043C"	-0.0565121759235682	-0.176403974683154	0.468371880537867	-0.746673128773722	-0.170543778424403
"YKR044W"	-0.0661820317751126	-0.253234249340832	-0.215943673217932	0.15207625289382	-0.217557273061368
"YKR045C"	0.247740927923093	0.420492125091985	0.345274661530223	0.405345076013183	0.37379183597255
"YKR046C"	0.637537860584315	0.12774047196156	0.242722618233839	0.00920429493502433	0.715561569329333
"YKR047W"	1.34274733279587	1.11127181853989	1.69029638935016	0.812221705394213	1.09772858030668
"YKR048C"	0.621880061511945	0.627542402571633	0.88483780963862	0.182553226262818	0.837774250426013
"YKR049C"	1.69641179451434	2.20791394589678	1.76594585442685	1.51374677019319	2.17500931335925
"YKR050W"	0.551983174690958	0.311602809314022	0.119745775040635	0.665263002122723	0.599245540859735
"YKR051W"	0.113056137858009	-0.0429209231952533	-0.0852676639357729	0.121866395953541	-0.823309565175639
"YKR052C"	-0.979080506761745	1.42458943265711	0.128247444431968	-0.476439174393449	0.13584330385178
"YKR053C"	-0.0862067561048564	0.219776177617275	-0.301969009008267	0.261660827527976	0.486850646098305
"YKR054C"	0.45021579303286	0.298537527713513	0.446317317884832	0.151178673637193	0.424206440801291
"YKR055W"	-0.177676878876822	-0.304818531438453	-0.341039634616886	0.0112112148140494	0.243908823394478
"YKR056W"	0.899375179395651	0.171808101688083	0.907647317707607	1.98757088929412	0.366065784088395
"YKR057W"	-0.311892966629521	0.0276842960565573	0.642492633620002	-1.0146627270449	-0.343948099203802
"YKR058W"	-0.274390054410696	-0.467849442851559	-0.544753922618424	0.973035526864167	-0.796480896171791
"YKR059W"	-1.09802054126616	-0.585268107641614	-0.231205108648739	-1.47037860938705	-1.97817978324953
"YKR060W"	0.352288349724513	-0.389447107627912	0.215727263608637	1.48085962655789	0.672366021896479
"YKR061W"	-0.766052247843372	-0.892546991562336	-0.992119033683054	-0.494507738502974	-1.36613481807339
"YKR062W"	0.145104656060922	0.243318895275609	0.153127977134827	0.143997410093269	0.413833352803425
"YKR063C"	0.600415884725211	-0.0678884005377256	0.332800614540872	1.09649702487713	0.435217991704084
"YKR064W"	-0.0449295143722475	0.0286551877733713	-0.0739770927089959	-0.323025148458847	-0.558560810403093
"YKR065C"	0.119557192316691	0.417050043602144	0.427014208010266	-0.292024871070559	-0.104491695717176
"YKR066C"	-0.0142551640481417	1.39277156970369	0.55420870040922	0.0767463233331088	0.989919680512734
"YKR067W"	-0.0481980738415382	0.521890841745826	-0.118570923836824	0.419089093369383	-0.582760869109907
"YKR068C"	0.287573411881588	0.0123169559838463	-0.0198808954237232	0.151439652401356	0.713450206044366
"YKR069W"	-0.19837296496045	-1.54088596080736	-0.925739433715214	0.148021244017573	0.628403828361497
"YKR070W"	-0.358621749186543	-0.135878630142903	-0.261048732004701	-0.607923600691626	-1.56656737622437
"YKR071C"	-0.128089728911592	1.56738712422428	0.677343511440977	-0.430439211826777	0.390530138142035
"YKR072C"	0.149721105589513	-0.0984759642130518	-0.102758348971221	0.594172537657915	0.495449175997982
"YKR073C"	0.557066840544525	1.96464444517452	0.882927903339335	1.03503769306162	1.31066389619683
"YKR074W"	0.327404924512024	0.679365196198067	0.893671975251551	-0.283029493252136	-0.0681353785103691
"YKR075C"	-3.81636830193241	-3.74589405477538	-4.09011702024616	-1.65021924339965	-1.71700273501779
"YKR075W-A"	-5.98098827348236	-5.92999394089071	-10.4857939295476	-4.43215387130574	-4.18427410521697
"YKR076W"	-0.415870951294519	0.185457007038514	-0.600765692509741	-0.807361557473142	-1.01685930643124
"YKR077W"	-0.901783564200266	-1.08979653869808	-0.743237073410201	-0.286997194795884	-0.470319340245964
"YKR078W"	-0.117234266334204	-0.206546386271229	-0.0930164129596999	0.234330447702068	-0.205324248333445
"YKR079C"	-0.478044097303432	-0.752038491154565	-0.527238739303634	0.0226430170837079	-0.792782948124501
"YKR080W"	-0.363177243369754	0.284425118723838	-0.357594532904046	0.0572549665008805	-2.18716792471437
"YKR081C"	1.47146758411766	0.640126184733614	2.13249052360465	2.33054422907909	1.41808505150196
"YKR082W"	0.0248474722267139	-0.274126340267637	0.0365898468097767	-0.240825591070826	-0.63293388973932
"YKR083C"	-0.427419802692453	0.231267581114888	-0.217913645096412	-0.263713242472525	-1.01446546202653
"YKR084C"	-0.500448114262353	0.0562108923596924	0.0042985210304851	-0.898544687175963	-0.127996189261221
"YKR085C"	0.216821820314432	0.332350130323212	0.317602288253669	0.365799861633818	-0.418599945136367
"YKR086W"	0.300894492950576	0.268849945867879	0.351155735686319	0.430158104695278	0.895735790891287
"YKR087C"	-0.0906639373769767	0.0928771150053865	-0.184972826408714	0.178057080993992	-0.446798860676854
"YKR088C"	-0.0399683951869988	0.06848723154669	-0.0217758716658969	-0.649810546144547	-0.768364341727152
"YKR089C"	0.154109990499774	-0.156847240863166	-0.170759618188287	0.418376366729622	0.265731341556686
"YKR090W"	-0.755497300317129	-0.682024937667375	-0.704105834597093	-0.557549049092694	-0.810216079860845
"YKR091W"	-0.190230982027469	-0.0548607544874444	-0.265731825737047	0.160665656310863	-1.00238545539669
"YKR092C"	1.33830146450679	0.926867899445431	1.5662352634968	1.93038348189654	2.53462928826883
"YKR093W"	0.228438627333059	-0.433999140652486	-0.467091753102302	-0.162366762293245	-0.0109524226829335
"YKR094C"	-0.865813084845451	-0.276974073214723	0.166934815338265	-1.30084144480842	-1.48427020898561
"YKR095W"	0.588677744587458	0.577906587716082	0.583988696622818	0.255215524437479	-0.0946164699407459
"YKR095W-A"	0.268959172609452	0.151301684317665	0.278673520232524	-0.425640653955974	-0.736740690169652
"YKR096W"	0.6034966225087	0.74543329075132	0.409831097864226	0.575454277994528	0.241451745198229
"YKR097W"	4.67166040270253	2.26629380217243	3.56324334744143	2.97947673102001	2.29162875624437
"YKR098C"	-0.745030125109649	-0.605549267739092	-1.09110286827193	-0.174390993976588	-1.96092506969583
"YKR099W"	0.407615949549799	-0.704439010387476	-0.398593247621162	1.05033532166819	-0.511943954719178
"YKR100C"	-0.0806223622055846	-0.0628290755344833	-0.0301755908052542	-0.0226990503567966	-0.780708346683278
"YKR101W"	0.16898742007083	-0.0260352569018263	-0.389270132297144	0.539692286597096	-0.121511837944167
"YKR102W"	0.0749614363008058	0.264605274761225	-0.505335481257499	-0.113084887245355	-2.37023403067638
"YKR103W"	-0.531546443167073	0.480323471089564	-0.25196110447087	-0.929465382285074	-1.9263030833011
"YKR104W"	-0.0434690338564282	-0.0605806585110996	-0.0675551463129986	-0.400151807606449	-1.87415628179026
"YKR105C"	0.446463628871079	-0.286060975291274	-0.188621003244896	1.09978604934717	-0.0555808395151985
"YKR106W"	-0.0215770844190571	-0.00798191996529438	-0.075000901143487	-0.234363533400282	-0.563280487075638
"YLL001W"	-0.182324686165381	-0.00274993567133475	-0.169393191994212	-0.0413688644661399	-0.307229598230272
"YLL002W"	-0.590859076218177	-0.514560914834696	-0.702603871660705	-0.729346162373332	-1.18354849961713
"YLL003W"	0.669218602692554	0.073518170601025	0.18213321461484	0.885164074276094	0.176382415851442
"YLL004W"	-0.194828237873726	-0.226832461342798	-0.382247873902353	-0.170599354050188	-0.351573317206947
"YLL005C"	0.422910865593925	0.287677683382565	-0.112556230717045	0.268375108893927	-0.82180691073049
"YLL006W"	-0.395935743963659	0.17085773901733	0.00395842686117863	-0.251747851008373	-0.18166093599056
"YLL007C"	-0.431440018043585	-0.916327493734742	-0.989086142579359	-0.270927879248026	-1.43924991661906
"YLL008W"	-1.01727742692109	-1.0202070257478	0.0351598495317563	-0.961438268639367	-0.252769176697768
"YLL009C"	0.190808209664894	1.50576305808588	1.08373608621922	0.194055252214533	1.09605325008422
"YLL010C"	-0.176773771068329	-0.0291632015769748	0.106865722681921	-0.0850142538663477	0.309903354884773
"YLL011W"	0.3300065079274	-0.6290336998134	0.339682848371894	1.43588600825607	1.46394958727325
"YLL012W"	-0.667271286137722	-0.80807512785324	-0.716054634018384	-0.258982368779474	-0.825220778584183
"YLL013C"	0.205816790586857	1.05614095086842	0.495981534542447	0.27434738427578	0.947855211498066
"YLL014W"	-0.392248604435443	0.404808723814824	-0.108312837843044	-0.825116934249531	-0.759096711904981
"YLL015W"	0.444578163495259	0.142962981885784	0.0796760937004531	0.316509475299829	-0.0715237279538568
"YLL016W"	0.122337045847158	0.119039536010474	-0.106692020866853	0.331322361576506	0.202881293957255
"YLL017W"	-0.04012314183432	-0.10020313943423	-0.133109239411233	0.825874248883885	-0.00529799759378261
"YLL018C"	0.0309461481475596	0.56516243667591	0.829844788425421	-0.901645099861638	-0.227992536958736
"YLL018C-A"	0.754906708460896	0.968345802709236	1.36170924384718	0.537294522325306	0.975689545091743
"YLL019C"	0.449050164356882	0.226960611698936	0.290287210972035	0.203886730131393	1.43729880025136
"YLL019W-A"	1.24919348412954	0.263162406447521	0.996467989176398	-0.0998119777196826	2.99270140193231
"YLL020C"	1.20417202653945	0.446712167044805	0.712794387801656	0.967458717518281	1.48139110416745
"YLL021W"	0.54998701439372	-0.0829444294982285	0.410077582804067	0.578038610528806	1.47098234797243
"YLL022C"	0.703392801876042	-0.153961253463738	0.104161875181144	0.974193843302394	0.147088922767438
"YLL023C"	0.143125125623769	0.0376535396575966	0.104320738542271	-0.0689896629843925	1.14585995185733
"YLL024C"	-3.03802025640959	-2.49628279178777	-2.63182008798238	-1.80321505087948	1.82791680832111
"YLL025W"	0.364003113943465	-0.179845768058548	-0.504770800981823	0.0206195165677453	-0.563997619003058
"YLL026W"	-2.09324040836496	-1.41763357389969	-2.08259481475997	-1.8062749784779	2.07727889224243
"YLL027W"	1.21342774379041	-0.325436032280753	0.165303770455402	1.02758772656754	1.16027633316916
"YLL028W"	0.145223817371822	-0.473743062416807	0.0862433209683324	0.267065406143003	0.664498386671186
"YLL029W"	0.262352440988086	0.314579072800055	0.0981643283921639	0.144578229682126	0.325658878030863
"YLL031C"	-0.402024092069609	-0.797116309126593	-0.540325601581809	-0.325325113982227	-1.25404026971981
"YLL032C"	0.440563677281911	0.116584812469949	0.0934872948441247	0.71727799305405	-0.100882325430557
"YLL033W"	0.475920372740968	-0.43552220067071	-0.531920918495046	0.890239028063341	-0.068783570109391
"YLL034C"	0.787620820526614	-0.119462220880868	1.16522471161521	0.960325334365901	1.08120647875661
"YLL035W"	0.0637358820224876	-0.060851187052825	0.283372228910015	0.352273100873049	1.23941502046117
"YLL036C"	0.175135854197601	0.166948980491198	0.135906198530873	0.245114173422193	0.366525418641301
"YLL037W"	1.05768219839351	0.682411611389304	0.773072059703437	1.19069457967986	0.948915371187376
"YLL038C"	-0.487935279951261	-0.0900622332801875	-0.109445074246403	-0.660668635222008	0.0333367364689229
"YLL039C"	0.370088799941039	-0.0046253553934352	-0.145141894947502	0.422029683982484	1.00967450311944
"YLL040C"	0.59136099939613	0.718676069469468	0.589099576320154	0.105403702064185	0.719234126680339
"YLL041C"	0.967012154577804	0.406371490943959	0.662082386865811	0.857886630551305	0.240496787625673
"YLL042C"	-0.111614553269557	-0.164199627129303	-0.0653965522052177	-0.00798297924404373	-0.0473280276468577
"YLL043W"	-0.261916883389682	-0.278891557509661	-0.287019138876233	0.0964121637361003	0.541197205271947
"YLL044W"	-1.63563856725702	-2.02037719992893	-1.41222781253573	-1.08200480080155	1.21387091599919
"YLL045C"	-0.859070953262128	-0.433939878980482	0.125585943696287	-1.55752007395943	-1.5345588186038
"YLL046C"	-0.27425009799655	0.266369903377934	-0.584961889201032	-0.849635528853938	2.49207960210197
"YLL047W"	1.01877491281979	0.780970283202874	0.800842487311709	0.615889157925811	2.13524699841079
"YLL048C"	0.0869331964215463	-0.275321702126037	0.090979992239938	-0.307612405602034	-0.118180716828948
"YLL049W"	0.49289095857874	0.733516057934028	0.368291937373105	0.000824468459339445	0.149571227476172
"YLL050C"	0.0941188432693956	0.719645485940535	0.751907882267916	-0.872823638911342	0.133090456492035
"YLL051C"	-0.373767086258253	-0.128034543361704	-0.353924963648155	-0.209441297950813	-0.246470305824446
"YLL052C"	-0.197954794177138	-0.136665690716698	-0.733012429111765	-0.593723898419055	-0.961940325299309
"YLL053C"	0.219522672515402	0.0152521393142208	-0.523669205639354	-0.221256596867873	-0.761764414212736
"YLL054C"	-0.264396438562371	0.170668461379983	-0.162256810393659	-0.206278103742859	-0.741515455718493
"YLL055W"	0.0938244736833966	0.152627739401446	-0.517828512882084	-0.204643453875075	1.01231179940488
"YLL056C"	0.927318376352508	-0.346213172351201	-0.433145840045401	0.951978182238722	0.536583160086496
"YLL057C"	0.623331008370968	-0.426236394694508	-0.33307161626576	0.69838257869394	-0.43790223682606
"YLL058W"	-0.611043771229772	-0.889453520792368	-0.965513134195847	-0.880812639530681	-0.33540629377936
"YLL059C"	0.31334957244241	-0.685407999146208	-0.725214501393605	0.35471241903721	-0.833768833439874
"YLL060C"	0.86930065252618	2.26741803177499	1.01515586198382	0.83330281207022	1.3654117972068
"YLL061W"	-0.517828753702835	-3.32611302571142	-2.6952762561433	-0.576501241762658	-1.19086779037454
"YLL062C"	-0.553516772134373	-2.70502083744286	-2.28134800987974	-0.211491122624154	-1.11196073827532
"YLL063C"	-0.769706565174197	-1.39166012285278	-1.55188800023762	-0.0804784764914877	-2.26692677118184
"YLL064C"	-0.74619048595413	-1.19585902673463	-1.06415599121106	-1.59021933600093	-0.55307807478417
"YLL066C"	-0.180401120106422	-0.14264074034969	-0.40727760042966	-0.478792169066207	-1.31146324531498
"YLL066W-B"	0.175108582079247	-0.081819060830683	-0.411539004279819	0.606156953045988	-3.64671036235875
"YLL067C"	0.064682248544669	-0.936966212320359	-1.22206438594307	-1.15569712703977	-1.07592988063039
"YLR001C"	0.199995035495374	0.420699779667097	0.00963669551378232	0.188105946672466	-0.1921164355256
"YLR002C"	-0.161574724675757	-0.235884570296562	0.442770736982489	0.294379905867531	0.0857628291762076
"YLR003C"	0.845647744383332	-0.051246068398749	0.9106185958615	1.41992339304078	-0.106347327444622
"YLR004C"	-0.257392367916302	-0.661456821784606	-0.731202884540538	0.0993073859759481	0.175548948309562
"YLR005W"	0.49992418245527	0.306819022592377	0.239039583181614	0.515990881055789	0.399452000940302
"YLR006C"	-0.934113422820735	-0.461436550514079	-0.850191071002007	-0.803985951425987	0.1659948218788
"YLR007W"	0.89876720572894	-0.188855592599555	-0.0623128212021399	1.15872838008929	0.448465891636576
"YLR008C"	-0.19472564341551	0.107519536087026	0.223112008376278	0.0438410478782948	-0.227648175596457
"YLR009W"	0.994242549147416	0.327311023630978	1.61973658799956	1.86825105982694	0.788963584804066
"YLR010C"	0.903199689755596	0.125547644693312	0.242789440339521	1.55201506346498	-0.0764883407777498
"YLR011W"	0.269983483599423	-0.0858393968654695	0.0878856388558966	0.262704374903558	-0.494468837833248
"YLR012C"	1.35950733708058	3.16438797518688	1.21191302048574	1.28766804240477	4.15395169405884
"YLR013W"	0.452568477964272	-0.0525683404331188	-0.165670868796811	0.818830820118158	4.21094100760601
"YLR014C"	0.700504013835868	0.126767155227331	0.846835524346629	0.856517762812749	1.32167504038469
"YLR015W"	0.71731257038431	0.451051104632329	0.650819878677228	1.34052260041912	0.359002470519476
"YLR016C"	0.409478920827369	0.429250520472731	0.575897528958634	0.417046803786363	0.429560277897445
"YLR017W"	0.0499490604805049	-0.306542308536961	0.178349891323724	0.213756378319798	0.0311565048316947
"YLR018C"	-0.13926199598452	-0.431440434020522	-0.272410359736792	-0.141758031638781	0.436878592846398
"YLR019W"	-0.0904250850586862	-0.509442223130774	-0.3033514042505	0.218815358369029	0.553580676278551
"YLR020C"	-0.673502877995135	-0.0310572117325804	-0.0565003936100244	-0.879522408642653	0.410957009795413
"YLR021W"	0.429857908603613	0.518677085333482	0.755373724537826	0.0949287998683678	0.0770236364222602
"YLR022C"	-0.722284577396056	-0.482148050647327	-0.464200158476945	-0.177169122406804	-1.20197668279939
"YLR023C"	-1.10748616354692	-0.0681886900499583	-0.863343741563661	-0.434388867734611	0.110037928173278
"YLR024C"	-0.100047300603321	-0.194705446867373	0.00978439265064215	-0.288388625883638	0.567569428277169
"YLR025W"	0.657644069306382	0.82150429922798	0.708230138212548	0.265161909996793	1.07198288946714
"YLR026C"	-0.437962044761056	-0.0925113118680119	-0.222036521744324	-0.332498990728512	0.182760320883883
"YLR027C"	0.487297455795245	-0.292174562089321	0.227883069237288	-0.170530358415345	0.676493884131742
"YLR028C"	-0.423846520287622	-0.0288816636436314	-0.0485048698008184	-0.24961661944226	-0.634280557912215
"YLR029C"	-1.47534710947561	-1.07073153619359	-0.573832202890018	-2.90708939036373	-1.47763642682752
"YLR030W"	0.268181346325682	-0.607066013170576	-0.630125174875656	0.468502304720475	0.0389559908144773
"YLR031W"	0.628097355817172	-0.473930584713965	-0.390909861138054	0.754099557584864	-0.369257416581899
"YLR032W"	-0.129849590884852	-0.229126690104277	-0.338804417726781	0.245304054247933	-0.434642461494554
"YLR033W"	0.0297024660861704	-0.140446216327197	-0.0321042677995387	0.00155482640117914	-0.338721524929131
"YLR034C"	-0.702115350371828	-0.622053633059575	-1.12070803253661	-0.825096604184792	-1.08718298159975
"YLR035C"	-0.0129471146445571	0.21333085985761	-0.156577909158441	-0.0329957274942246	-0.0297307938392349
"YLR035C-A"	-0.251915131197239	-1.37532403440671	0.353945943636674	-0.672994011842391	2.4054520304656
"YLR036C"	-0.305515166656498	-0.124418287326954	-0.0111431033507301	-0.724376991067002	-0.823873448728317
"YLR037C"	1.02144617483317	0.323888702602733	0.397760776542549	1.6587186729248	0.877077146820145
"YLR038C"	1.08308363876328	1.45663419857807	1.36846561060059	0.955271113150748	0.0573793945124
"YLR039C"	-0.368258737061541	-0.211474221970329	-0.198320229423703	-0.247871265575455	-1.03410675247434
"YLR040C"	-1.06007042842182	-0.321481051180574	-0.252131432268098	-1.83237915742198	-0.470960035543552
"YLR041W"	0.0863786584879134	-0.156444329743847	0.269021772958961	-0.181116490140568	0.955834737546429
"YLR042C"	-1.59800090556244	-2.05963038799334	-1.91604835948591	-1.52556620925146	-1.07865660332266
"YLR043C"	-0.464825229446416	-0.249122504969021	0.138365225584049	-1.20839606017626	-1.32296998726129
"YLR044C"	-2.07649757068398	-0.700657732542648	-0.663424959290094	-4.31415328004083	-1.82173888079277
"YLR045C"	-0.371028150503691	-0.313221681868624	-0.368959904770935	-0.347405296556146	-0.221374726257383
"YLR046C"	0.0529230100286415	0.157716147038178	-0.238089815835529	-0.0879717969972631	-0.486035071497641
"YLR047C"	-0.600106894257572	-0.0939726655515998	-0.598445468555576	-0.616260257416731	-0.250931023687793
"YLR048W"	-0.802975299132067	-0.295777929770293	0.321657865034012	-1.86503983118126	-1.36640728625831
"YLR049C"	-1.21503080002865	-0.884316055755273	-0.631202676934942	-1.38563285121814	-1.55476136610984
"YLR050C"	-0.341669817685241	-0.835664764050455	-0.447178521058182	-0.700465218997898	-1.14757748824654
"YLR051C"	0.650934489403348	0.338430144730367	1.17133788281664	1.39117076345678	1.55167175926963
"YLR052W"	0.257053644054927	0.241338468411828	0.300548117119349	0.60745558135324	0.89442971646287
"YLR053C"	0.7611171481587	-0.175645943680085	-0.131374350557889	0.547266832768786	1.02699429955801
"YLR054C"	0.457967776530596	0.512023646194018	0.437809070682155	0.14894475226964	1.26997375042191
"YLR055C"	0.267687958501889	0.0731680731705207	0.0627254005276528	0.260698272852204	1.26187820707058
"YLR056W"	-0.196251573941245	-0.904441799897412	-0.0756157755721063	-0.537669308477656	-0.623415383537614
"YLR057W"	0.25512706791085	0.0497226660532981	0.128388450723014	-0.121105852831015	-0.456067738541192
"YLR058C"	-0.640840771257531	0.0917880516543339	-0.117055944506811	-0.191931272870917	-2.7279936974456
"YLR059C"	0.285681470973991	0.0872820284950254	0.62252511907097	-0.509905657318261	-0.637420136734197
"YLR060W"	-0.763459872519055	-0.295816863450388	0.00376668796353263	-1.22030283682879	-1.54448615024102
"YLR061W"	-3.85684571346358	-1.38149530216471	-1.86841022756372	-4.62251999929413	-5.12976854598669
"YLR062C"	-1.73517041320655	-1.00620832961506	-0.481410053029356	-2.9054204714611	-2.34795055114541
"YLR063W"	0.181410189814787	0.237484981980312	0.805039320225855	0.389207143488354	1.01966921807541
"YLR064W"	-0.00344481698892848	0.962995546905516	0.366876999276501	-0.421027578653535	-0.190844603591775
"YLR065C"	0.203142842862951	0.0172413889964766	0.514516293609331	-0.565882861386356	0.0473616861926872
"YLR066W"	-0.0125712327644247	0.110570458393296	0.245402841429343	-0.300262036441756	-1.20540481773106
"YLR067C"	-0.430412077935807	0.00582618598463125	-0.113856149391082	-0.183928331059593	-0.369078824390694
"YLR068W"	1.45087748457476	0.135642573283369	1.39544990871761	2.00307210658444	1.51422171500736
"YLR069C"	-0.872236934126563	0.0523527012088437	-0.341394800078514	-0.387752825847694	-0.590372503393351
"YLR070C"	-0.369080421325845	-0.112075938721954	-0.642662582094305	0.282594787431536	-1.01940277836883
"YLR071C"	0.0927854169765957	0.149650050769861	0.116274169519573	-0.0355113983346803	0.134846227730424
"YLR072W"	0.47471935238236	0.31273016618359	0.0770069926503486	0.414527672087564	0.0418976789078672
"YLR073C"	1.07044737866996	0.949006211390489	1.44584940750961	1.20295960719251	2.18626658225245
"YLR074C"	0.917077341942762	0.723038081878137	1.58863052981422	1.26997745836312	1.44027886590717
"YLR075W"	-1.30283742955266	-0.236100015624923	-0.157580127187291	-1.81269130330122	-1.11562764516218
"YLR076C"	-0.882182607564164	0.282848417317742	0.493091285935785	-1.03787345848218	-1.10011613064191
"YLR077W"	-0.295805000540892	-0.380116702401061	-0.366002603134779	-0.133175124621252	-0.563900131408553
"YLR078C"	-0.215706958220655	-0.0237951900760811	0.0689800557336117	-0.384062871991983	-0.130101641413308
"YLR079W"	-0.0820795306725974	-0.24443581685399	-0.0229486673088924	-0.236471198030771	-0.0738375826599856
"YLR080W"	-0.207362127108374	0.783571796604475	0.221713620511918	-0.289121907405447	-0.156425071285942
"YLR081W"	-1.13666498706219	-0.71631732594989	-1.42324677283887	-0.654739051849458	0.609356424265903
"YLR082C"	0.105690508801087	0.573515059921973	0.227721606694095	-0.0366984569116714	0.399729748738466
"YLR083C"	-0.853602233155508	-1.12415181397432	-0.472755176261434	-0.547950654234045	-1.28670730899556
"YLR084C"	-0.921774874336589	-0.613186910800174	-0.723000757401041	-0.842951460502984	-0.926832275890006
"YLR085C"	-0.0915866989199493	-0.11323028553212	-0.0392808058752859	-0.270559280459918	0.243724856034398
"YLR086W"	-0.153316454687889	-0.452145155711322	-0.187045936404011	-0.168741348685487	-0.282423078372844
"YLR087C"	0.320054273653933	0.207132498505313	0.516743366550137	-0.0444401228063664	-0.00582680757057766
"YLR088W"	-0.0699248784227077	-0.0529535447852958	0.0351339209996859	-0.760572065741382	-0.273215058826002
"YLR089C"	-0.538789096041384	-0.143013344493904	-0.785445321533485	-0.958759364728585	-1.04664670118614
"YLR090W"	-0.135406513848261	0.496842192774688	0.117866997217078	0.162558720924567	0.113441989559748
"YLR091W"	0.249661536108815	-0.316611536002657	-0.151524800305767	0.200114736353933	0.23668945416106
"YLR092W"	-0.451553732241133	-0.43889618409296	-0.45119525743333	-0.857507817496	0.483668892102563
"YLR093C"	0.511303185973681	0.264637655337983	0.307178598223888	0.410891923546225	0.702194266333352
"YLR094C"	0.735728737312653	0.127133845179564	0.380305519057922	1.04992053394699	2.30196547133319
"YLR095C"	-0.298424879318503	-0.467200531986961	-0.335286312582565	-0.287311658457913	0.17936399612003
"YLR096W"	0.0208567059063677	-0.452076436020282	-0.141616227253131	-0.138276170483971	0.339496873781877
"YLR097C"	-0.0391162785978575	0.332967813079291	-0.0123048637123585	0.0473161621226045	-0.926200925024468
"YLR098C"	-0.312563122836109	-0.568966476651406	-0.56410909714456	0.160909066001861	-0.333279267498438
"YLR099C"	-0.490248083922546	-2.07802634877246	-1.06990979727933	-0.0398302027748337	1.6669278854399
"YLR099W-A"	1.04011719514261	1.12655324777323	1.19221485794554	0.0362078729953283	2.44251885600874
"YLR100W"	-0.474704263021667	-0.569323388597114	-0.346166157854169	-0.738394908635252	0.135646171721316
"YLR101C"	0.509405840151054	0.345155199775636	0.542498055394206	0.117344431823887	0.283031916997785
"YLR102C"	0.302335038385456	0.235919260286136	0.195247247284459	0.408081028829467	0.0012208324973611
"YLR103C"	-0.25915616624136	-1.04782301215654	-0.531335055061118	0.453643022612984	-0.807246371906696
"YLR104W"	0.124910751334016	0.51308370765044	0.366102691510103	-0.341526343832229	0.45099127843301
"YLR105C"	-0.777498576919516	-0.8254536428975	-0.741012394887567	-0.304261450183303	-0.680868520532154
"YLR106C"	0.527401947682379	0.136139614963597	0.867016422323555	-0.260052130701223	1.30756834082928
"YLR107W"	0.14056014698787	0.313479525560789	0.144439206331412	0.0501216039855674	1.74492191634
"YLR108C"	-0.977033558927632	0.739098981728826	0.0550225747538402	-0.732884554214761	1.92543302155627
"YLR109W"	-0.762903562507044	1.87894273665052	1.03620504449932	-2.64432151152258	1.02143212804629
"YLR110C"	-1.12392762735983	-0.195175073529606	0.000675822248595819	-3.99028821053343	-1.07147836206556
"YLR111W"	-0.995816905330656	-1.5068654049319	-1.6831092395346	0.623946342008973	0.369782685415958
"YLR112W"	-1.56063615321532	-1.14818608914419	-1.79604784705786	-0.608618450902888	0.715064600306232
"YLR113W"	-1.19491272726268	-0.753077972927887	-1.01199009973529	-1.27150302787421	-1.07895804931836
"YLR114C"	-0.392982450384071	-0.450879127396746	-0.282818987651327	0.0327113419083671	-0.0776891607896178
"YLR115W"	-0.377688504740645	-0.488739499269684	-0.360145494353132	-0.286233282712213	-0.722529892238765
"YLR116W"	0.363989891804342	0.403717364461841	0.215575287902199	0.796779235534784	0.613216539975768
"YLR117C"	0.367455748903258	0.371622064741502	0.269804191043838	0.833574508913193	0.7387182343078
"YLR118C"	-0.127006828780044	0.330151987019911	0.170840106383515	-0.484529716682448	0.0321258312475674
"YLR119W"	0.244658457851939	0.605333530901154	0.599623278026481	-0.187056994020298	0.976817018712953
"YLR120C"	-0.700294196977582	-0.909915001645567	-0.847268764371348	-0.631720831838147	0.220864227994249
"YLR120W-A"	-0.143707223625311	-0.324505955293695	0.0339726245118352	-0.312048164585055	2.23578686583099
"YLR121C"	0.103750985061696	-0.816689978856066	-0.624497890166339	-0.161171866531699	1.23476148987209
"YLR122C"	0.450035475246448	0.452161136851101	0.286470781682426	0.621624134856683	0.673921118277939
"YLR123C"	0.237075364133643	0.395505153756423	-0.31271405723991	0.877459346399332	0.512610432448212
"YLR124W"	-0.282724563066418	-0.0370151745284147	-0.879288108320646	0.159350831882965	-1.12176053953054
"YLR125W"	0.282956038210335	0.0657219728440895	-0.184266017028534	1.15454805355035	0.479432285662958
"YLR126C"	0.679606401134354	0.739721460547906	0.650736233780504	1.00084660417054	-0.399881649381166
"YLR127C"	-0.170247744250135	0.291431596077301	-0.235769677730351	-0.0152716364593356	-0.0948863091987225
"YLR128W"	0.374667329750944	0.530338652306742	0.53071698296848	0.0376746597975113	0.680066403484626
"YLR129W"	0.48497779293691	-0.0881235057112274	0.942379691648778	0.817038707983522	1.1305533498391
"YLR130C"	-0.397010379913156	-0.503244367609715	-0.304181892728904	-0.0738933254614699	-1.37521785680619
"YLR131C"	-0.418043492559617	-0.0439991038041437	-0.524230360113799	-0.72247758152542	-0.658629511139957
"YLR132C"	-0.425198740790258	-0.328616181672459	-0.0295804767139222	-0.953766772095564	-0.370168021439448
