"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YIL068W-A"	221.617137076616	208.43060655225	168.882398887826	108.295401777287	136.698045680378	126.925726863004	178.564386781562	177.017072991214	174.170423181588	338.743705124084	237.120132634918	213.949681489425	311.535830957871	252.3035605797	264.24273589576	85.4032732669607	81.8968398772322	85.2116466680509	132.412752073366	251.003267688695	122.378101012989	220.731252281042	165.330288686324	192.562960512542	329.224828953778	233.150860889341	360.9376753294
"YIL069C"	991.565334961356	1058.79245093139	1981.2407351007	3112.65546551625	2680.47037399349	6083.71480131911	2112.43403197411	1184.7968112904	2137.84068268004	894.233839486612	462.588170300061	926.387566449108	461.034449528986	505.426288563879	3327.53086570254	457.065666187993	907.689975305991	1103.17013535842	3263.97433860847	7486.17245881533	7352.79067462443	2007.90796157103	3773.66383926534	8124.62663195634	136.202150049406	121.375595227686	267.53713653802
"YIL070C"	586.409606697576	590.261465614356	767.789424573356	618.51188231564	594.339329045121	645.286519776799	635.3771626742	654.682190586554	896.77515563729	408.102562480386	379.275691266171	498.488203470258	444.637826846993	527.543808484827	732.490501935967	656.339970477568	675.648928987166	623.052900368544	642.201847555824	778.110129834954	1290.02236755894	829.608281520053	807.018471650119	1220.41558417552	472.111747103768	443.672373515893	436.133024356359
"YIL071C"	348.0379094296	281.11859119022	250.978009458297	232.221067728616	199.103675230115	176.339559458525	311.187450750393	266.930506891513	234.117452555715	195.0717863146	217.89417593479	253.246561762993	321.18090312375	382.551177891947	234.525467725112	445.994871505239	350.336481697049	295.950127675058	374.066024607258	213.352777535391	224.546974335759	310.303354655958	426.758807671574	206.590725847893	230.624499470159	224.236269149455	221.628397132088
"YIL071W-A"	241.417980939132	274.988279232801	234.558887344202	131.740798038349	178.301798713536	145.334801751531	207.169361363075	281.91607920823	174.170423181587	161.011633148559	257.511298832024	143.360840998016	294.17470105929	270.32524347825	175.090931383817	161.317293948703	143.319469785156	224.482294985725	102.619882856858	62.7508169221737	120.132631269631	203.669899447725	113.664573471848	133.901396382894	187.173506816361	194.749542625214	249.331946773599
"YIL072W"	360.984615032014	355.558093530309	337.764797775651	116.110533864308	151.556528906506	113.361145366195	265.246127937661	300.648044604126	302.975526836808	374.042409314345	438.701375612023	331.112602305062	297.068222709054	276.059415309607	223.281095984867	341.613093067843	175.168240848524	323.437755632494	139.033389677034	73.2092864092027	147.078268189922	157.817513708185	179.796688946377	156.855921477104	324.21125287834	451.21548960349	285.742326302442
"YIL073C"	463.035118015748	453.643084849015	422.205997219564	455.510555929208	542.829920527877	371.088193805577	432.54188836893	619.091456334352	436.641200441282	324.500368345557	515.605202412537	376.231242619158	292.245686626115	276.059415309606	265.045905305778	287.840661751608	257.065080725757	413.230673626784	274.756460552234	294.928839534217	241.387997410941	268.716307124747	302.761091156831	290.757317859998	241.487247633609	307.210546113014	230.33522701942
"YIL074C"	1550.55838861852	1648.17815769468	1752.93675141901	2266.38830523601	3320.37571826541	2574.36378835879	1814.24884239714	2029.6084506453	1518.92810914175	1857.20726081742	2170.78529286905	1858.59689293874	719.522383574527	751.995677312222	946.936734410642	803.423385548445	1144.28084606244	973.062029693226	1473.09186681619	1393.06813567226	1731.2571721287	875.460667259593	640.654868659505	1363.24374031727	767.912735554625	820.142440069565	782.031629880367
"YIL075C"	4429.29645786117	4350.76997206546	5024.25136691281	4620.97595831125	4649.71468422966	6582.69762066603	4432.0374253113	4571.53615486834	4549.49347250137	5858.34634455911	5300.53800175058	5435.34071783848	4628.67013240503	4059.79365660062	5300.11493670554	5948.17982883406	6201.41070848153	5570.82593270698	5425.61251620616	5798.17548360885	5435.15951379705	4939.26164524535	5615.02992950928	6091.8759097246	4572.38138079968	4525.18391473165	4694.56436925147
"YIL076W"	1884.12645061013	1741.88435475809	2263.49326287155	2041.98236959441	2416.97993811682	2685.7871363683	1996.28049882494	2095.17032953093	1864.8386705303	2077.05006761641	2426.54877745561	2052.89813429138	1078.3190681452	1087.03514574436	1397.51477343046	1059.63320534933	1369.49715572483	1104.08638962367	2734.323330315	3104.07374375019	1842.4079244249	2144.39878423757	2069.72855149192	1845.28876729569	1070.39849210607	1141.75348053163	1222.91383417527
"YIL077C"	2798.77312287479	2785.78890522146	2028.93437552735	1982.81065522126	2066.3197339802	1628.7186782955	2323.93748039499	2062.38939008811	2370.33794525267	2519.83205877495	2552.97400787767	2876.67718002618	4109.76524988077	4386.64145098796	2751.65839871998	6212.29735912262	6478.94999917659	5067.80234108591	4343.1382680064	3104.07374375019	2928.0925453383	4046.73962515244	4455.65128009643	1851.6650242663	3960.72509959621	3824.35985641134	3701.19423210587
"YIL078W"	2833.0438141753	2280.47604815991	4006.26579583898	7801.73471772868	7615.46793616482	11413.6264308869	4734.55670194609	4148.1937369211	3297.08661557703	2901.92504974672	2019.89066301047	2443.68377701186	1301.12023517699	1252.50696144922	6417.32358603989	857.195816864679	1362.67241906839	1224.11569837114	7848.76587914876	15181.5143073712	9520.79171183618	4023.28026500663	7490.49539179477	13506.1875151546	1316.06371980254	1207.58431184156	1462.74742107178
"YIL079C"	71.5876662721716	90.2031616591671	75.8407069079588	91.5486901622427	96.0848581956279	142.428105716501	84.9481063329763	79.6108529325566	97.2113989850721	65.6432042836433	59.4256843458517	65.4948004559463	104.166779391486	86.8317448748317	310.023392266758	221.415893655083	327.587359508929	309.693941653776	208.550084515551	694.442373938723	578.208458914579	163.149186468597	505.290694797578	897.776981462449	106.956289609349	80.9170634851243	143.2669281461
"YIL080W"	3040.19110381393	3316.49876896375	2782.65026686005	2336.72449401919	2301.08376895303	2047.28290733991	2777.28298664139	2913.75721733157	2897.70978474669	2588.57164061914	2513.35688498043	2540.47053768565	3071.95548483226	3060.40942313558	3061.68179098674	2959.06526449043	3614.83551569228	3339.74679682845	2515.84228939395	1483.01097326071	2216.27863669394	2851.37859226815	2380.75615708307	2392.37161537437	2463.33704506532	2601.68931239459	2599.38448636349
"YIL082W"	407.440441017147	347.67626387077	412.823641725796	269.063833281713	211.981027359426	216.06440527061	338.058790508783	324.063001348995	453.65319526367	568.494920116835	699.125698186491	552.339483845147	659.722936146081	472.659592384697	334.118474567283	61.680141803916	0	83.3791381375552	29.7928692165073	46.0172657429274	296.402006123202	231.394597801866	107.464687646111	220.618491183244	651.764889806972	493.731234824487	618.184922000573
"YIL082W-A"	0	0	0	0	0	0	0	0	21.8725647716412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"YIL083C"	741.770073926544	680.464627273523	702.112936116979	616.278987433634	697.358146079608	815.812687165263	637.110797497322	670.604361173065	691.011027785554	764.185981943545	795.255481687133	726.992285061004	1257.71741043054	1031.33176223975	968.622308481115	823.983432816417	859.916818710938	951.071927327278	711.718542394341	763.468272553114	824.087395812236	708.046142582667	661.321154745296	869.721450791748	1108.83590868443	1234.32808706122	1210.24935433915
"YIL084C"	535.384355205709	509.691651316847	455.044241447752	717.875704564903	781.556217694334	662.726695986983	643.178519378249	639.696618269837	533.042504434812	454.548225888624	399.666857463277	467.196243252417	403.164016533716	431.70122216072	448.16853078977	953.669884814394	855.366994273314	697.26949585362	1171.85285584929	907.795151474113	687.113741467422	1005.55348261364	1159.37864941285	613.395920573066	422.811582361959	458.758605691086	327.693415759587
"YIL085C"	1442.41531829248	1382.82322582354	1335.42193194633	1317.40798038349	1471.98040493508	1358.39594703765	1308.02747404552	1496.68403513206	1212.71220233877	1384.70004507761	1626.63245778057	1090.85228759404	1363.8132042552	1243.49611999995	1337.27706767915	1233.60283607832	1253.47663256542	1144.40157729458	1297.64497031898	1625.2461582843	1393.31397575338	1194.29469833221	1498.30574121981	1293.10491364052	1386.25378485867	1107.46658922437	1409.71491175803
"YIL086C"	46.4558259851326	52.5455310635925	43.0024626797704	31.2605283480829	30.7075320006646	23.253568280245	29.4717919930734	43.0835204105601	32.4037996616907	39.0143572629201	37.8693086517682	45.8463603191624	47.260853612804	42.5967050329363	33.7331152207353	52.1908892186982	109.195786502976	62.3052900368544	89.3786076495219	87.8511436910432	34.8047810220426	63.9800731249398	86.7984015603201	28.0555306707015	34.2594365154947	46.6301721778682	30.0781396107833
"YIL087C"	1159.87250779274	1144.61681833526	911.652208811133	598.415828377586	670.612876272578	558.085638725881	775.801583347079	694.019317917935	843.3088861955	1197.05956490833	974.115139473177	1421.9648898991	1812.30905996855	2055.29101783918	1198.32875974612	1937.38906948198	1562.86469432385	1842.58732741344	2111.98339557018	1466.27742208146	1394.43671062506	2023.90297985226	2298.0910127399	803.408378297362	1320.2416998654	1839.14884972121	1303.64989313053
"YIL088C"	1360.16565917126	1373.18987846188	1387.80675011986	1105.28296659293	1115.37680750801	1156.86502194219	1189.27348866167	1119.23493240477	1168.96707279549	1362.40612664165	1355.7212497333	1443.06877004602	1183.45035475328	1285.27365762841	1045.7265718428	1534.09583461022	1549.21522101098	1731.72056131845	1764.3999213776	1213.18246049536	1457.30986343908	1518.46040216524	1465.23968348255	1191.08480211069	1466.47100206569	1874.80721668076	1097.85209579359
"YIL089W"	225.424991665562	240.833684041466	205.629957905084	148.487509653394	157.499922196957	127.894625541348	209.769813597758	189.192850498546	217.105457733328	188.259755681392	228.381061407587	197.939841377971	212.191587649324	197.41934447957	160.633882003502	120.197199412759	172.893328629712	155.763225092136	158.895302488039	92.0345314858548	181.883049211965	147.154168187362	89.8983444731887	102.020111529824	194.693870929519	202.978396538956	256.455716681416
"YIL090W"	694.552677023622	622.664543103571	781.081094856194	552.641483296465	582.452542464218	795.465814920049	644.04533678981	609.725473636404	734.756157328836	713.405389950538	736.995006838259	641.121324463208	1029.12920009922	936.308343320119	848.950066388506	582.007491893362	548.253844733694	807.220007683364	513.099414284292	476.90620860852	835.314744529023	651.530411322304	471.191322756023	831.463908968064	976.811738697885	1047.1216605236	948.252927729433
"YIL091C"	146.983187133288	122.606239148383	237.686339175458	611.813197669622	533.9148305922	1164.61621136894	288.650198049807	233.212969178901	191.182418003975	87.3178472074878	96.1297835006425	117.890640820703	103.202272174899	90.9275818972294	718.033452555652	324.216129994943	359.436130572297	437.053284523229	509.789095482458	1794.67336397417	1078.94821168332	290.042998166394	856.617558256016	1611.91776217122	153.74966631344	180.349048276167	155.931407982219
"YIL092W"	303.866796197835	299.509527062477	320.563812703743	292.509229542775	291.226271232109	364.305903057172	357.128773563125	351.224351173044	284.343342031336	226.035561920092	290.719769495882	218.316001519821	515.046853657905	448.084570250311	473.066782500312	381.15164550625	354.886306134673	448.048335706203	301.239010966907	407.880309994129	395.202674830936	323.099369280946	358.560063588465	541.981842502189	476.289727166633	459.444343517231	510.53684339356
"YIL093C"	876.568126375207	891.522510378953	820.174242746894	1020.43296107671	860.801461567017	901.075770859495	904.090560258105	841.065246275716	1074.18595878505	718.359594047417	550.561487321861	881.996646140077	699.267732026182	719.22898113304	1143.71323986493	472.881087163356	582.377528015874	703.683275710356	1178.47349345296	1142.06486798356	1434.8551660055	1206.02437840512	1047.78070454958	1405.32703632332	692.709094423051	732.367998322989	700.504040935349
"YIL094C"	1466.78558766173	1812.82082169394	1503.52246787634	3026.68901255902	3859.24337659965	3065.59541827897	2073.42724845387	2772.33087859256	1771.67774650294	1534.56471900819	1455.92926647337	1463.44493018787	1175.73429702057	1501.53385241101	1889.05445236118	1355.38157758862	1446.84417116444	1546.63719973839	3230.87115059013	3290.23450061931	3241.33557453668	2205.17985370626	1951.93072080291	2935.62870927068	1045.33061172887	1005.97739095489	1117.64034553753
"YIL095W"	909.315675840137	894.149786932132	1010.1669414957	569.388194911509	599.292156787164	653.037709203548	831.277897686982	918.802902668683	887.054015738783	756.754675798227	1123.26195508629	772.838645380167	450.42487014652	405.487865217375	465.035088400137	381.15164550625	423.133672699033	431.555758931741	427.031125436605	359.771350353796	586.067603016331	502.243574030778	471.191322756023	573.863127355259	628.368201454927	527.332388305598	557.237112789249
"YIL096C"	35.7938331360858	44.6637014040536	77.4044328235868	147.371062212391	121.83956245425	291.638502181406	72.8126625711225	59.9422892668662	62.3773143487546	33.4408776539315	24.4693994365272	34.2028402381053	75.2315628938513	81.0975730434749	240.950823005252	74.3324785842065	179.718065286148	87.9604094637945	109.240520460527	401.605228301912	299.770210738238	63.9800731249398	216.9960039008	489.696535343154	107.791885621922	85.7172282681401	174.13659774664
"YIL097W"	967.956636509895	864.373985996097	817.828653873452	408.619763407083	537.877092785834	392.403964729135	681.318485486932	697.765710997114	633.494283386053	705.35480829311	1016.64528611286	781.57128544096	930.749464007263	975.628378735138	550.974215272011	1084.93787890991	866.741555367374	1000.54965765066	744.821730412683	309.570696816057	538.912738405822	849.868638009617	714.020184264062	374.923909872102	997.701639012211	1132.15315096559	810.526709511636
"YIL098C"	635.150145436076	774.170824336929	691.948717665397	617.395434874637	632.971385433054	521.267488948826	639.711249732005	546.036791290359	765.539767007443	459.502429985503	460.257751306106	605.463044214971	579.66883716929	567.683011304324	590.329516362868	700.623149208585	1260.30136922185	555.250084740202	1118.88775501994	1418.16846244113	782.54620556012	879.726005467922	1041.58081872384	635.075194273153	678.503962209309	600.706335703126	610.269622102999
"YIL099W"	1905.45043630823	2106.200036799	899.924264443923	561.573062824489	643.867606465548	325.54995592343	778.402035581763	1051.79985697954	852.219931102465	1318.43756528185	1793.84002059684	1866.60181299447	920.139884624797	719.22898113304	599.164379873061	4648.15222465921	6042.16685316469	2468.38899057773	231.72231612839	100.401307075478	241.387997410941	405.207129791286	212.862746683642	214.24223421263	904.11488560403	728.939309192264	1406.548791799
"YIL100C-A"	9.13885101346871	7.88182965953888	1.56372591562802	18.9796064970503	10.8962210324939	2.90669603503063	11.2686263502928	14.9855723167165	7.29085492388041	22.9131939480642	8.73907122733113	15.2821201063875	0	4.91500442687727	3.21267764007003	17.3969630728994	65.9724543455482	10.0787969177264	49.6547820275122	23.0086328714637	8.98187897343036	38.3880438749639	25.8328576072381	7.65150836473679	11.6983441760226	7.54311608759633	5.54070992830219
"YIL100W"	28.1781239581952	46.4152191061734	29.7107923969323	14.5138167330385	14.858483226128	14.5334801751531	24.2708875237075	14.9855723167165	37.2643696109443	24.1517449722838	35.5388896578133	40.0246002786339	50.1543752625675	117.140938840575	49.7965034210855	153.409583461022	288.913851789125	131.024359930444	254.894547741229	20.9169389740579	117.887161526273	265.5173034685	26.8661719115276	68.8635752826311	36.7662245532138	39.0870560902719	30.0781396107833
"YIL101C"	6138.26159737982	5563.69598078339	4441.76346334138	640.840831135699	755.801513435712	653.037709203548	2017.95093411397	2150.42962744882	3779.90323053622	1465.825137164	2068.24685713503	2626.34149828345	9231.29856996219	7975.41385001284	6285.60380279702	14705.1784228926	16772.9277893009	10100.7870200924	1069.23297299243	679.800516656882	1406.78679421353	3882.52410413176	1875.46546228549	2114.3668114556	2901.1893556536	2472.08486325316	4111.20676680023
"YIL102C"	25.893411204828	23.6454889786166	22.6740257766062	31.2605283480829	60.4244984529206	50.3827312738642	32.9390616393173	27.1613498240487	25.9230397293526	9.28913268164764	12.2346997182636	13.8266800962553	42.4383175298648	49.9692116732522	33.7331152207353	117.034115217687	156.968943098028	54.0590016496237	49.6547820275122	25.1003267688695	30.3138415353275	31.9900365624699	60.965543953082	24.2297764883332	57.6561248675398	50.0588613085938	63.3223991805965
"YIL102C-A"	108.143070326046	60.4273607231314	109.460814093961	73.6855311061953	102.028251486079	120.143436114599	91.0158282139032	103.962407947221	110.983013841291	66.881755307863	121.181787685658	112.796600785241	143.711575271588	113.045101818177	119.672242092609	143.920330875804	168.343504192088	180.502090253828	89.3786076495219	108.768082665101	108.905282552843	122.628473489468	114.697887776137	104.570614318069	88.5731773327423	130.975924793718	98.9412487196821
"YIL103W"	706.737811708247	564.864458933619	792.809039223404	620.744777197645	700.329842724834	958.240792881764	626.70898855859	633.140430381274	701.542262675604	576.545501774263	664.752018025655	542.151403774223	1025.27117123287	825.720743715381	1106.76744700413	488.696508138719	762.095593302022	842.037669762782	536.271645897131	1305.21699198121	888.083283497927	523.570265072424	865.917386994622	1117.12022125157	1003.55081110022	909.28835746843	1015.53297685882
"YIL104C"	234.56384267903	218.939712764969	204.84809494727	458.859898252216	416.037530331585	680.166872197167	272.180667230149	289.408865366588	227.636692623377	149.864673930582	153.807653601028	121.529240846034	331.790482506216	313.741115915665	533.304488251625	545.632023650026	475.456653731709	525.929948252271	612.408978339317	943.353947730012	644.449816343628	388.145776957968	776.019042521433	915.630500980169	316.690888765183	315.439400026756	327.693415759587
"YIL105C"	3144.52631955103	2887.37693194441	2652.07915290511	1990.62578730828	1988.06505565593	1995.9312773877	2479.96461447597	2711.4519910559	2519.39542369645	1864.63856696274	2660.1732815996	2129.30873482332	2982.25631368959	2912.95929032926	2085.02778840545	4268.5821212505	3573.88709575366	4046.17883533454	2793.90906874802	2104.24406079023	1951.31320697775	2710.62243139328	2477.88770168628	1347.9407235878	2943.80475229482	3017.93217286468	2205.20255146427
"YIL105W-A"	47.9789678207107	30.6515597870956	73.4951180345167	7.81513208702072	49.5282774204267	31.9736563853369	31.2054268161954	27.1613498240487	20.2523747885567	62.5468267230941	90.8863407642438	34.2028402381053	196.759472183919	99.9384233465044	62.6472139813656	25.3046735605809	50.0480688138641	14.6600682439657	16.5515940091707	29.2837145636811	20.2092276902183	59.7147349166105	0	11.4772625471052	139.544534099698	61.0306665269158	68.0715791191413
"YIL106W"	1909.25829089717	1744.51163131127	1440.1915682934	1980.57776033925	1806.79156029717	1647.12775318402	1919.13374919602	1725.21401296199	2081.94412826363	2044.22846547459	1602.16305834404	2317.06049613037	2480.71256106392	2497.64141625813	2192.6524893478	4360.3115629076	5127.65214120226	3105.18570492499	2251.01678524722	1744.47271043643	1867.10809160184	2369.39537472694	1568.5711139115	1912.8770911842	2153.33092440073	1899.49377842199	2355.59324951819
"YIL107C"	3435.44641014645	3660.67199743028	3606.73382439602	1829.85735580385	2114.85744585222	1468.85039636881	2578.78179939392	3220.96144982426	3330.30051023026	3788.10830757591	5321.51177269617	3705.55026579643	3431.71667661952	3320.90465776007	2096.2721601457	3915.8982334999	3423.74288931207	3766.72128443395	1370.47198395934	675.617128862071	1257.46305628025	2571.99893962258	1427.00705422383	1120.94597543394	4261.53966412251	4361.97831210911	3706.73494203417
"YIL108W"	2031.10963774342	2125.46673152232	1819.3951028332	1933.68696781713	1907.82924623484	1686.85259899611	1938.20373225036	1933.13882885643	2108.67726298452	2936.60447842487	2491.21790453786	2892.68702013763	1936.73049090838	1758.75241741758	1468.19368151201	2090.798652943	1908.65135158327	1822.42973357799	1307.57592672449	905.703457576708	1320.33620909426	1737.05898534212	1319.54236657772	1224.24133835789	1829.11967152239	2171.04595757545	1872.75995576614
"YIL109C"	5038.55319209242	4665.16739959595	4899.93515662039	4673.44898803839	4117.78098473428	5763.97823746574	4766.62894617384	4470.3835417305	4683.96924109739	5578.43381308546	4899.12333004183	5609.99351905434	2913.77630131186	3468.35479056639	3489.77108652607	3922.22440189005	4026.59462729725	3140.91962126966	3892.93491095695	4290.06418357928	4556.05810927255	4006.21891217331	4086.75807346507	5080.60155418522	3461.03868407754	3480.80520551263	3251.60519792363
"YIL110W"	474.458681782584	432.624872423578	544.958481596363	439.880291755166	494.292208655859	582.308105684469	566.898587160883	670.604361173065	490.917564874614	282.389633522088	365.87578205093	239.419881666737	134.066503105709	166.290983109348	308.417053446723	227.742062045228	311.662973977245	245.556143086426	129.102433271532	414.155391686347	485.02146456524	149.286837291526	232.495718465143	644.001954032013	274.075492123957	270.180703501178	254.872656701901
"YIL111W"	5085.00901807755	5719.58105627204	3799.85397497608	2047.56460679943	2385.28184056775	1603.52731265856	3002.65551364724	2761.09169935502	3451.8147589616	2378.6372420139	2340.32327467928	2815.54869960063	2430.55818580135	3435.58809438721	1759.74417734836	6625.0798465796	5191.349683329	5588.23476374669	7719.66344587723	4900.83880162177	3387.29110785493	5064.02278783899	9086.96599192208	1435.93306978227	2441.61154873843	3187.99515374867	1852.18017603245
"YIL112W"	2418.74923489805	2358.41858590424	1938.23827242093	2360.16989028026	2327.82903876006	2263.34731261052	2341.27382862621	2793.87263879784	1956.37940457458	2041.75136342615	2273.32372860307	1984.49245381517	2335.07197135915	2608.22901586287	2185.42396465764	4398.26857324847	3630.75990122396	3377.31322170361	5405.75060339516	3505.67897205211	2520.5397869189	3773.75797981937	4786.31185746908	2147.52334770279	2703.98869668636	2638.03341718028	2058.76950335914
"YIL113W"	1970.1839643203	1768.15712028989	1440.1915682934	562.689510265492	507.16956078517	382.714977945699	1181.47213195762	940.344662873963	1251.5967619328	499.755338272643	512.109573921604	672.413284681049	1164.16021042152	1140.28102703553	701.970064355302	1026.42082130106	1185.22926600106	581.82145843239	291.308054561405	213.352777535391	350.293279963784	613.14236744734	362.693320805623	331.565362471927	519.740719820431	699.452582668023	647.4715316216
"YIL114C"	580.317039355263	633.17364931629	556.686425963573	634.142146489681	618.112902206926	537.738766480666	631.043075616395	650.935797507375	627.823618445257	460.121705497613	462.005565551573	458.463603191624	281.636107243648	285.070256758882	263.439566485743	445.994871505239	798.494188803014	367.417960364391	301.239010966907	489.456371992955	403.061818932687	297.50734003097	398.859321455757	323.913854107191	269.061916048519	288.695624807096	235.875936947722
"YIL115C"	1761.51353284609	1761.15104948141	1956.22112045065	1311.82574317848	1318.44274493176	1646.15885450568	1650.42035161211	1847.90838630511	1942.60778971836	2350.76984396896	2486.55706654995	1890.61657316165	1848.96033419888	1605.56811277991	1852.10865950037	1129.22105764092	919.064536400051	1210.37188439242	1036.12978497409	1531.11993290104	1616.73821521746	1294.53014622795	1226.54407919167	1942.20787324902	1784.83308285602	1673.88603362024	1743.74056743568
"YIL115W-A"	143.936903462132	142.74869272276	143.080921279963	54.705924609145	138.679176777195	97.8587665126978	86.6817411560983	112.391792375374	109.362823858206	336.266603075644	272.659022292731	183.38544127665	457.176420662635	385.008680105386	342.953338077476	101.218694242324	127.395084253472	133.773122726187	205.239765713717	349.312880866767	157.182882035031	227.129259593536	289.328005201067	257.600781612805	409.44204616079	197.492493929795	448.00597420272
"YIL116W"	1804.16150424228	2065.03937079919	1655.98574465007	2063.19487097347	2687.40433283235	1825.40510999923	1995.41368141338	2169.16159284472	1552.95209878653	2103.05963912502	2036.20359596815	2052.89813429138	1244.21430939831	1427.80878600785	1669.7892034264	1687.50541807124	2431.88116191003	1937.87777099922	3508.93792994419	3294.41788841412	2329.6748587335	2232.9045520604	1982.9301499316	2124.56882260858	1180.69716576571	1341.30318793986	1178.58815474885
"YIL117C"	875.04498453963	1151.62288914374	1398.75283152926	1279.44876738939	1200.56544467114	1351.61365628924	978.636857652349	994.667362522061	1874.55981042881	1963.1033733882	1813.64858204545	2471.33713720438	363.619220653615	552.118830619213	541.336182351801	566.192070917999	891.765589774307	540.590016496237	1012.95755336125	1077.22235716398	1141.82136449733	480.916882989131	471.191322756023	1024.02686948061	939.209918132098	1361.87532272421	1552.19030991437
"YIL118W"	948.917363565168	1000.11660791038	913.215934726761	969.076378790569	952.92405756901	962.116387595138	937.029621897422	923.485894017657	1053.12348900495	1046.57561546563	1054.51459476462	1036.27328721408	499.6147381925	548.842161001295	559.809078782203	608.893707551479	800.769101021826	577.240187106151	678.615354376	769.743354245331	1138.4531598823	685.653116988938	473.257951364602	1266.32463436394	816.377304283861	696.023893537298	767.784090064733
"YIL119C"	1044.87529920659	940.565006038306	912.434071768947	245.618437020651	268.443263618713	193.779735668709	753.264330646494	631.267233841684	644.835613267645	159.773082124339	237.702737383407	229.231801595812	76.1960701104391	88.4700796837908	83.5296186418208	82.240189071888	218.391573005953	106.285494768752	89.3786076495219	135.960103331376	110.028017424522	135.424488114456	197.363032119299	235.921507912718	67.6832770184163	45.9444343517231	61.7393392010816
"YIL120W"	383.070171647897	419.48848965768	479.281993139987	439.880291755166	508.160126333578	478.63594710171	406.537366022101	458.933152199444	419.629205618895	299.729347861164	409.571138187586	385.691602685017	380.980350552196	385.827847509865	318.858255776951	243.557483020591	298.013500664373	398.570605382819	387.307299814595	246.819879893883	388.466265600863	376.416096885063	352.360177762728	317.537597136577	441.194694638566	535.561242219339	342.732485564979
"YIL121W"	2689.86848163096	2720.10699139197	2922.60373630876	346.098706710917	297.16966452256	267.416035222818	2134.10446726314	1809.50785724352	2144.32144261238	568.494920116835	590.178610219096	530.507883693165	1130.40245784095	1349.16871517781	1199.93509856616	855.614274767143	1253.47663256542	1417.44534833844	231.72231612839	297.020533431622	343.556870733711	1075.93156305107	830.784700648778	1558.35720361806	548.150984247915	711.11012571249	581.774542471731
"YIL122W"	1012.88932065945	1034.27120310171	843.630131481314	764.766497087027	771.650562210248	894.29348011109	873.751950853471	677.160549061629	994.796649613904	1206.34869758997	1073.15794671626	1719.60237197112	1246.14332383149	1605.56811277991	1033.67903069253	2554.19048752114	2516.05291400608	2175.18762569842	1214.88700027313	525.015168248853	1211.43092654142	1625.09385737347	1025.04778985521	1052.08240015131	2238.56171768318	2379.51025672357	2186.2058317101
"YIL123W"	2274.81233143592	1812.82082169394	2489.4516576798	2359.05344283925	2053.44238185089	3177.98766496682	2953.24692118827	2347.11526410573	3317.33899036558	1948.24076109756	1532.25048852539	2151.1403349753	898.920725859864	1194.34607573118	2731.57916346955	526.653518479591	709.772612269346	642.294239938749	1681.64195133175	2959.74686482919	4758.15038617473	2085.75038387304	1964.33049245439	8124.62663195634	754.543199353456	872.944252682739	971.207297432399
"YIL124W"	3752.2599119467	3625.64164338788	3265.0597118313	2038.6330272714	2086.13104494837	2236.2181496169	2864.83154520905	2435.15550146644	3154.50989706559	3263.58194881887	2844.85898687053	3511.24902444379	4293.98612824905	3772.2658976283	2799.04539391102	1880.45355397067	1551.49013322979	1985.52299279211	2568.8073902233	1999.65936591994	2965.1427961037	4357.0429798084	3700.29852366079	2567.08105636919	3073.32213424364	3102.27792548053	3006.23090109882
"YIL125W"	4062.98084640463	3952.29969483322	4103.99866556573	2124.59948022863	2238.67813940329	2235.24925093855	3155.21537808198	3175.06813460432	3660.81926677951	5188.90951596837	5053.51358839135	4582.45287190105	4988.43132419229	4969.8886429774	3897.78114681497	4089.86786422889	2695.77097929223	4412.68054143369	3098.45839851676	1734.0142409494	3534.36937604485	4146.97507304818	3069.97679804418	2899.92167023524	4945.89279841983	5147.14812304528	5013.55095512373
"YIL126W"	1852.90204298078	1980.09076224638	2007.04221270856	1894.61130738202	2051.46125075408	2418.37110114548	1899.19694873011	2152.30282398841	2011.46586399945	2239.9195273013	2357.21881238545	1838.22073279689	1972.41725792213	1990.57679288529	2263.33139742934	1171.9226942744	1130.63137274957	1063.77120195276	2495.98037658295	2438.91508437515	2352.12955616708	2181.72049356045	2193.72626800666	3087.38362517129	2711.50906079952	2075.04266191514	2932.61861205138
