"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YKL187C"	1139.31009301243	1332.02921246207	985.14732684565	526.963192153397	547.78274826992	426.315418471159	809.607462397958	817.650289530846	1055.55377397957	1362.40612664165	1369.12115894854	1211.65380843501	9109.77066067212	6267.449811673	10602.6393816411	2810.40030732202	1988.27327924169	4070.91770049624	615.719297141151	378.596595430448	2082.67318696416	4620.42761417274	1212.07767893161	5669.76769826996	1618.54947635398	2053.09905147849	1557.73101984267
"YLR311C"	67.0182407654372	51.6697722125326	54.7304070469805	32.3769757890858	30.7075320006646	20.3468722452144	31.2054268161954	27.1613498240487	44.5552245348247	128.809306518847	122.929601931125	97.5144806788534	369.406263953142	267.048573860332	161.437051413519	123.360283607832	120.570347597036	132.85686846094	43.0341444238439	35.5587962558985	30.3138415353275	52.2503930520342	21.69960039008	20.4040223059648	176.310758652912	141.261992185895	189.96719754179
"YBL015W"	3420.97656270846	2921.53152713574	2881.94686250243	2014.07118356934	1932.59338494505	1803.12044039733	2143.63945879031	1737.38979046932	2313.63129584472	3635.76653159688	2967.20598405316	4579.54199188078	18000.5981831788	19733.7427739122	14216.0985573099	25964.1766152536	12864.6285973819	19552.8660203893	6177.05488422251	1890.89128325484	7075.47516131977	10439.415264886	4940.27568880822	3750.51435011515	17443.0667624622	24805.1943851475	22498.4484288659
"YDR010C"	101.288932065945	155.885075488658	107.115225220519	59.1717143731569	57.452801807695	40.6937444904288	61.5440362208298	97.4062200586575	113.413298815917	188.259755681392	181.772681528488	242.330761687001	905.672276375979	881.42412721999	728.47465488588	66.424768096525	116.020523159412	83.3791381375551	33.1031880183414	43.9255718455216	129.114510243061	217.532248624795	39.2659435630019	193.838211906665	534.781448046746	607.563713964577	645.096941652327
"YPR150W"	171.353456502538	246.963995998885	134.480428744009	56.9388194911509	68.3490228401889	15.5023788534967	79.7472018636104	73.9912633137879	115.843583790544	160.392357636449	144.485977625208	162.281561129734	1267.36248259642	1156.66437512512	848.146896978488	773.374085695255	805.31892545945	692.688224527381	72.8270136403512	87.8511436910432	214.44236049065	568.356316259882	211.829432379353	247.398770459823	955.921838383559	828.371293983306	597.60514226688
"YER084W"	105.858357572679	139.24565731852	100.860321558007	77.0348734292042	64.3867606465548	31.0047577069934	119.620802795416	93.6598269794784	148.247383452235	130.047857543067	94.964574003665	217.588281514755	698.303224809594	637.312240685086	426.482956719297	676.90001774554	580.102615797062	482.865997785622	125.792114469698	81.5760619988258	160.551086650068	338.028053010099	224.229204030827	167.057932630086	534.781448046746	679.566185709815	759.868790167158
"YOR294W"	22.8471275336718	28.024283233916	47.6936404266545	131.740798038349	91.1320304535852	312.954273104964	39.0067835202442	21.54176020528	52.6561744502474	32.2023266297118	19.8085614486172	30.564240212775	157.214676303817	193.323507457173	710.001758455477	178.714257021603	229.766134100013	203.408446885025	182.067534100878	1296.85021639159	1422.50508241703	125.827477145715	468.091379843155	2092.68753775551	133.695362011687	165.262816100974	316.611995902983
"YPL262W"	2563.44770927797	2548.45825658424	2878.81941067118	2391.43041862834	2325.84790766324	3261.31295130437	2405.41831708173	2120.45848281539	2614.98663269844	3391.1527043135	2440.53129141934	2939.98882046692	9997.11729993293	8973.97891607341	6798.02588638819	4860.07886572908	3633.03481344277	4597.76390301376	3959.14128699364	4566.16777803684	5633.88358608419	6226.32744960873	5318.46872417818	4819.17501839005	4079.37973338159	3779.10115988576	4036.80294776303
"YNL133C"	273.403959486272	299.509527062477	264.269679741135	228.871725405607	239.716862714865	239.317973550855	234.907518533026	224.783584750748	322.417806633822	551.77448128987	425.301466396782	455.55272317136	1209.49204960115	1050.99177994726	723.655638425775	1181.41194685962	1260.30136922185	957.485707184012	804.407468845697	755.101496963491	430.007455852979	650.464076770222	638.588240050926	450.163742125348	1209.10743019319	1259.01464880244	1017.90756682809
"YCR051W"	1027.35916809744	1033.39544425065	1115.71844080059	1980.57776033925	1531.41433783959	2304.04105710094	1327.09745709986	940.344662873963	1251.5967619328	1401.42048390457	810.985809896329	1493.28145039558	3450.04231373469	3416.74724408418	3970.06639371654	1505.62807685457	1462.76855669612	1587.86864167454	2807.15034395535	5509.52172576685	3812.80762422119	2564.534597758	3621.76663653478	4626.61205787751	4071.02377325586	4427.1234055929	4498.26493179163
"YNL150W"	529.291787863396	556.106870423021	617.671736673066	1163.33823352508	1096.55606208825	1467.88149769047	657.047597963225	549.783184369538	694.251407751723	821.159329057651	541.239811346042	786.665325476422	2142.17052804159	1757.11408260862	2218.35391046836	827.146517011489	939.538746369359	799.889973561381	1943.15713667664	3543.32946220541	1780.65750648257	1470.47534732153	2024.26272210318	2403.84887792147	2215.16502933113	1583.36864056908	1909.17033529499
"YGL055W"	1002.2273278104	865.249744847157	2101.64763060405	2760.97452160032	2677.49867734827	9708.3647570023	1945.13827154285	1259.72467287398	1211.09201235569	2052.89832264413	1609.15431532591	1726.87957202179	7557.87854918229	5083.75291220005	12067.6203855131	3819.42416555019	3239.4749995883	3579.80541432338	3062.04489169658	6825.1971872351	9746.46142104362	2166.7918098313	4694.34688438731	11766.7446135711	1639.43937666831	1725.31637058112	5186.10449289086
"YDR070C"	4538.96267002279	4012.72705555635	1985.15004988977	1828.74090836285	2214.90456624148	1081.29092503139	2110.70039715099	2061.45279181832	1004.51778951241	513.379399539059	693.299650701603	726.264565055938	17958.1598656489	17241.8355294855	8335.2921371617	11167.2687507039	8160.11012887867	9301.81330079626	1393.64421557217	886.878212500055	1319.21347422258	4403.96170010002	2632.88484732971	1680.78133745385	1763.94318254169	1724.63063275498	1636.09248882866
"YOL150C"	225.424991665562	310.018633275196	79.7500216970288	121.692771069323	125.801824647884	138.552511003127	123.954889853221	110.518595835785	145.007003486066	398.194154286629	274.989441286686	245.969361712332	1226.85317949973	1021.50175338599	517.241100051275	529.816602674663	677.923841205978	316.107721510511	513.099414284292	642.150026503578	316.61123381342	463.855530155814	337.893777502675	337.941619442541	318.362080790329	255.094471325985	290.491506240987
"YBR116C"	192.677442200632	115.600168339904	62.5490366251206	65.8703990191746	97.0754237440364	73.6362995541092	24.2708875237075	30.9077429032279	29.9735146870639	8.05058165742795	23.3041899395497	26.9256401874446	1866.32146409746	588.162196416313	415.238584979052	578.844407698289	409.484199386161	347.260366528939	66.2063760366829	92.0345314858548	24.7001671769335	90.6384369269981	22.7329146943695	24.2297764883331	24.2322843646182	39.772793916417	23.7458996927237
"YJR019C"	2156.76883917862	2212.16685777724	1509.77737153885	2264.155410354	2259.48001591987	1635.5009690439	2658.52900125753	1964.98317002946	2000.12453411786	2046.70556752303	1529.33746478295	2222.45689547178	8120.186256453	10888.3731403421	8675.03279759911	4584.89054075776	4019.76989064081	4913.87162452427	2174.87945280503	1240.37448116163	4419.08445492774	7696.80279693026	2784.78205006027	4593.45552163032	5433.88086976249	6301.24488444752	4182.4444658784
"YHR137W"	1931.34384751305	3008.23165339067	1792.81176226752	596.182933495581	629.00912323942	376.901585875638	2159.24217219841	2356.48124680368	2831.28199544022	3031.97290728979	3529.4195663448	2884.6821000819	13668.9962734828	14487.7947156252	8959.3547687453	9840.35493087091	6626.81929339938	10185.9986667604	13933.1318369199	3924.01775153327	18321.9103709263	26054.8184455797	25657.1941755089	9231.54484205493	12066.8420175673	15800.7709900359	8417.12991108079
"YPL275W"	1699.06471758739	2407.4610815636	1058.64244488017	100.480269690266	96.0848581956279	77.5118942674834	1288.95749099118	1321.54015868044	1355.28892085021	227.274112944312	231.294085150031	195.756681362773	16114.022067533	11524.0470462182	21757.0561479643	2519.39656137534	1567.41451876147	1927.7989740815	39.7238256220097	108.768082665101	502.9852225121	4675.87701088102	419.525607541547	5081.87680557935	343.42996116752	634.307489184237	368.852975226975
"YHR040W"	277.973384993007	279.3670734881	358.093234678816	785.978998466083	662.68835188531	1129.73585894857	355.395138740003	306.267634222894	453.65319526367	226.035561920092	141.572953882764	336.934362345591	988.619897002533	869.955783557276	1479.43805325225	994.789979350338	921.339448618863	938.244367613808	1108.95679861444	2250.66263360863	1411.27773370025	632.336389384822	1214.14430754019	1763.67267807183	698.558266511062	893.516387467093	1218.16465423673
"YGR129W"	271.880817650694	253.094307956304	249.414283542668	324.886205331861	348.679073039804	355.58581495208	270.447032407027	215.4176020528	260.85058727661	271.242674304111	242.946180119806	328.201722284798	842.97930729777	763.464020974936	718.033452555652	1073.86708422715	932.714009712923	804.47124488762	476.685907464117	525.015168248854	488.389669180276	433.998162697508	337.893777502675	538.156088319821	739.502471127141	960.032956603169	804.194469593576
"YFL002W-B"	0	0	0	0	0	0	0	0	0	92.2720513043665	0	163.0092811348	334.68400415598	382.551177891947	133.326122062906	132.84953619305	118.295435378224	0	390.617618616429	133.868409433971	0	212.200575864384	352.360177762728	0	249.007611746766	368.24121263993	261.996426609718
"YGR161W-A"	0	0	0	0	0	0	0	0	0	92.2720513043665	0	163.0092811348	334.68400415598	382.551177891947	133.326122062906	132.84953619305	118.295435378224	0	390.617618616429	133.868409433971	0	212.200575864384	352.360177762728	0	249.007611746766	368.24121263993	261.996426609718
"YKL030W"	145.46004529771	156.760834339718	176.701028465966	334.934232300888	331.839458716859	566.805726830973	161.228038550343	132.060356041065	201.713652894025	296.013694788505	241.198365874339	449.003243125765	533.372490773074	713.494809301683	746.144381906265	776.537169890327	768.920329958458	442.550810114716	1509.50537363637	2767.31102626786	970.042929130479	828.541946967971	1365.00819596646	1131.14798658692	774.597503655209	950.432627037138	907.093368262045
"YPR006C"	1120.27082006771	1296.99885841967	1115.71844080059	860.780977013282	957.876885311053	835.190660732134	1160.66851408016	1212.89475938425	1358.52930081638	1021.80459498124	1181.52242993517	1197.09940833369	5575.81621909429	4275.23468397874	3952.39666669616	2369.15006210939	1660.68591973276	2371.26603846146	1039.44010377592	709.084231220563	2143.30087003482	2791.66385735154	1553.07139934716	2049.32899035534	4691.87161059762	4744.62001909809	4098.54228696411
"YPL201C"	843.059005992489	1117.4682939524	745.115398796749	375.126340176994	484.386553171773	322.6432598884	858.149237445373	1015.27252445755	1010.18845445321	466.314460618711	974.115139473177	740.091245152194	7517.3692460856	6215.84226519078	6071.96073973236	2073.4016898701	1701.63433967138	2104.63604727433	1105.6464798126	248.911573791289	3553.45586886339	5373.25980794286	986.815160596496	2939.45446345305	12280.754596786	8466.80493941381	7692.08844046296
"YJL211C"	103.573644819312	108.594097531424	88.3505142329829	138.439482684367	96.0848581956279	83.3252863375447	99.684002329513	82.420647741941	177.410803147757	473.12649125192	205.659476216526	464.285363232153	554.591649538006	576.693852753599	361.426234507879	314.726877409725	266.164729601005	370.166723160135	125.792114469697	79.4843681014201	203.215011773862	342.293391218428	129.164288036191	201.489720271402	375.182609645295	534.189766567049	482.041763762291
"YHR160C"	430.287568550819	447.512772891596	340.110386649093	106.062506895281	159.481053293774	104.641057261103	270.447032407027	338.111975395917	324.848091608449	295.394419276395	464.335984545528	286.721681996032	1973.38176513871	2396.06465810267	1634.44974938563	2027.53696904155	1310.34943803572	1764.70571486738	1128.81871142544	246.819879893883	1314.72253473587	2911.09332718476	1539.63831339139	1132.42323798104	1400.45891707242	1697.20111970917	980.705657309489
"YNL299W"	60.1641025053357	66.5576726805505	103.205910431449	194.261854734515	201.084806326933	359.461409665454	144.758507730684	141.426338739012	197.663177936313	60.6890001867646	56.512660603408	58.2176004052856	283.565121676824	271.963578287209	399.978366188719	346.357719360452	443.607882668341	296.866381940306	221.791359722888	782.293517629766	553.508291737646	221.797586833125	445.358465148785	739.645808591222	340.087577117228	319.553826983626	414.761714632907
"YJR146W"	219.332424323249	324.030774892154	215.794176356666	203.193434262539	132.735783486744	124.019030827973	199.368004659026	202.305226275673	291.634196955216	310.876307079141	270.328603298776	323.107682249335	1438.08025993247	1490.88467615277	848.146896978488	725.927822769166	486.831214825769	711.013309832338	456.823994653112	110.859776562507	481.653259950203	1164.4373308739	685.087383743955	433.585474001751	660.120849932702	987.462469648974	678.34120122214
